x,y,vx,vx,Paddle.y
731,58,-2,2,264
729,60,-2,2,264
727,62,-2,2,262
725,64,-2,2,262
723,66,-2,2,262
721,68,-2,2,262
719,70,-2,2,261
717,72,-2,2,261
715,74,-2,2,260
713,76,-2,2,260
711,78,-2,2,259
709,80,-2,2,259
707,82,-2,2,259
705,84,-2,2,259
703,86,-2,2,259
701,88,-2,2,259
699,90,-2,2,259
697,92,-2,2,259
695,94,-2,2,259
693,96,-2,2,259
691,98,-2,2,259
689,100,-2,2,259
687,102,-2,2,259
685,104,-2,2,259
683,106,-2,2,259
681,108,-2,2,259
679,110,-2,2,259
677,112,-2,2,259
675,114,-2,2,259
673,116,-2,2,259
671,118,-2,2,259
669,120,-2,2,259
667,122,-2,2,259
665,124,-2,2,259
663,126,-2,2,259
661,128,-2,2,259
659,130,-2,2,259
657,132,-2,2,259
655,134,-2,2,259
653,136,-2,2,259
651,138,-2,2,259
649,140,-2,2,259
647,142,-2,2,259
645,144,-2,2,259
643,146,-2,2,259
641,148,-2,2,259
639,150,-2,2,259
637,152,-2,2,259
635,154,-2,2,259
633,156,-2,2,259
631,158,-2,2,259
629,160,-2,2,259
627,162,-2,2,259
625,164,-2,2,259
623,166,-2,2,259
621,168,-2,2,259
619,170,-2,2,259
617,172,-2,2,259
615,174,-2,2,259
613,176,-2,2,259
611,178,-2,2,259
609,180,-2,2,259
607,182,-2,2,259
605,184,-2,2,259
603,186,-2,2,259
601,188,-2,2,259
599,190,-2,2,259
597,192,-2,2,259
595,194,-2,2,259
593,196,-2,2,259
591,198,-2,2,259
589,200,-2,2,259
587,202,-2,2,259
585,204,-2,2,259
583,206,-2,2,259
581,208,-2,2,259
579,210,-2,2,259
577,212,-2,2,259
575,214,-2,2,259
573,216,-2,2,259
571,218,-2,2,259
569,220,-2,2,259
567,222,-2,2,259
565,224,-2,2,259
563,226,-2,2,259
561,228,-2,2,259
559,230,-2,2,259
557,232,-2,2,259
555,234,-2,2,259
553,236,-2,2,259
551,238,-2,2,259
549,240,-2,2,259
547,242,-2,2,259
545,244,-2,2,259
543,246,-2,2,259
541,248,-2,2,259
539,250,-2,2,259
537,252,-2,2,259
535,254,-2,2,259
533,256,-2,2,259
531,258,-2,2,259
529,260,-2,2,259
527,262,-2,2,259
525,264,-2,2,259
523,266,-2,2,259
521,268,-2,2,259
519,270,-2,2,259
517,272,-2,2,259
515,274,-2,2,259
513,276,-2,2,259
511,278,-2,2,259
509,280,-2,2,259
507,282,-2,2,259
505,284,-2,2,259
503,286,-2,2,259
501,288,-2,2,259
499,290,-2,2,259
497,292,-2,2,259
495,294,-2,2,259
493,296,-2,2,259
491,298,-2,2,259
489,300,-2,2,259
487,302,-2,2,259
485,304,-2,2,259
483,306,-2,2,259
481,308,-2,2,259
479,310,-2,2,259
477,312,-2,2,259
475,314,-2,2,259
473,316,-2,2,259
471,318,-2,2,259
469,320,-2,2,259
467,322,-2,2,259
465,324,-2,2,259
463,326,-2,2,259
461,328,-2,2,259
459,330,-2,2,259
457,332,-2,2,259
455,334,-2,2,259
453,336,-2,2,259
451,338,-2,2,259
449,340,-2,2,258
447,342,-2,2,258
445,344,-2,2,258
443,346,-2,2,258
441,348,-2,2,258
439,350,-2,2,258
437,352,-2,2,258
435,354,-2,2,258
433,356,-2,2,258
431,358,-2,2,258
429,360,-2,2,258
427,362,-2,2,258
425,364,-2,2,258
423,366,-2,2,258
421,368,-2,2,258
419,370,-2,2,258
417,372,-2,2,258
415,374,-2,2,258
413,376,-2,2,258
411,378,-2,2,258
409,380,-2,2,258
407,382,-2,2,258
405,384,-2,2,258
403,386,-2,2,258
401,388,-2,2,258
399,390,-2,2,258
397,392,-2,2,258
395,394,-2,2,258
393,396,-2,2,258
391,398,-2,2,258
389,400,-2,2,258
387,402,-2,2,258
385,404,-2,2,258
383,406,-2,2,258
381,408,-2,2,258
379,410,-2,2,258
377,412,-2,2,258
375,414,-2,2,258
373,416,-2,2,258
371,418,-2,2,258
369,420,-2,2,258
367,422,-2,2,258
365,424,-2,2,258
363,426,-2,2,258
361,428,-2,2,258
359,430,-2,2,258
357,432,-2,2,258
355,434,-2,2,258
353,436,-2,2,258
351,438,-2,2,258
349,440,-2,2,258
347,442,-2,2,258
345,444,-2,2,258
343,446,-2,2,258
341,448,-2,2,258
339,450,-2,2,258
337,452,-2,2,258
335,454,-2,2,258
333,456,-2,2,258
331,458,-2,2,258
329,460,-2,2,258
327,462,-2,2,258
325,464,-2,2,258
323,466,-2,2,258
321,468,-2,2,258
319,470,-2,2,258
317,472,-2,2,258
315,474,-2,2,258
313,476,-2,2,258
311,478,-2,2,258
309,480,-2,2,258
307,482,-2,2,258
305,484,-2,2,258
303,486,-2,2,258
301,488,-2,2,258
299,490,-2,2,258
297,492,-2,2,258
295,494,-2,2,258
293,496,-2,2,258
291,498,-2,2,258
289,500,-2,2,258
287,502,-2,2,258
285,504,-2,2,258
283,506,-2,2,258
281,508,-2,2,258
279,510,-2,2,258
277,512,-2,2,258
275,514,-2,2,258
273,516,-2,2,258
271,518,-2,2,258
269,520,-2,2,258
267,522,-2,2,258
265,524,-2,2,258
263,526,-2,2,258
261,528,-2,2,258
259,530,-2,2,258
257,532,-2,2,258
255,534,-2,2,258
253,536,-2,2,258
251,538,-2,2,258
249,540,-2,2,258
247,542,-2,2,258
245,544,-2,2,258
243,546,-2,2,258
241,548,-2,2,258
239,550,-2,2,258
237,552,-2,2,258
235,554,-2,2,258
233,556,-2,2,258
231,558,-2,2,258
229,560,-2,2,258
227,562,-2,2,258
225,564,-2,2,258
223,562,-2,-2,258
221,560,-2,-2,258
219,558,-2,-2,258
217,556,-2,-2,258
215,554,-2,-2,258
213,552,-2,-2,258
211,550,-2,-2,258
209,548,-2,-2,258
207,546,-2,-2,258
205,544,-2,-2,258
203,542,-2,-2,258
201,540,-2,-2,258
199,538,-2,-2,258
197,536,-2,-2,258
195,534,-2,-2,258
193,532,-2,-2,258
191,530,-2,-2,258
189,528,-2,-2,258
187,526,-2,-2,258
185,524,-2,-2,258
183,522,-2,-2,258
181,520,-2,-2,258
179,518,-2,-2,258
177,516,-2,-2,258
175,514,-2,-2,258
173,512,-2,-2,258
171,510,-2,-2,258
169,508,-2,-2,258
167,506,-2,-2,258
165,504,-2,-2,258
163,502,-2,-2,258
161,500,-2,-2,258
159,498,-2,-2,258
157,496,-2,-2,258
155,494,-2,-2,258
153,492,-2,-2,258
151,490,-2,-2,258
149,488,-2,-2,258
147,486,-2,-2,258
145,484,-2,-2,258
143,482,-2,-2,258
141,480,-2,-2,258
139,478,-2,-2,258
137,476,-2,-2,258
135,474,-2,-2,258
133,472,-2,-2,258
131,470,-2,-2,258
129,468,-2,-2,258
127,466,-2,-2,258
125,464,-2,-2,258
123,462,-2,-2,258
121,460,-2,-2,258
119,458,-2,-2,258
117,456,-2,-2,258
115,454,-2,-2,258
113,452,-2,-2,258
111,450,-2,-2,258
109,448,-2,-2,258
107,446,-2,-2,258
105,444,-2,-2,258
103,442,-2,-2,258
101,440,-2,-2,258
99,438,-2,-2,258
97,436,-2,-2,258
95,434,-2,-2,258
93,432,-2,-2,258
91,430,-2,-2,258
89,428,-2,-2,258
87,426,-2,-2,258
85,424,-2,-2,258
83,422,-2,-2,258
81,420,-2,-2,258
79,418,-2,-2,258
77,416,-2,-2,258
75,414,-2,-2,258
73,412,-2,-2,258
71,410,-2,-2,258
69,408,-2,-2,258
67,406,-2,-2,258
65,404,-2,-2,258
63,402,-2,-2,258
61,400,-2,-2,258
59,398,-2,-2,258
57,396,-2,-2,258
55,394,-2,-2,258
53,392,-2,-2,258
51,390,-2,-2,258
49,388,-2,-2,258
47,386,-2,-2,258
45,384,-2,-2,258
43,382,-2,-2,258
41,380,-2,-2,258
39,378,-2,-2,258
37,376,-2,-2,258
35,374,-2,-2,258
37,372,2,-2,258
39,370,2,-2,258
41,368,2,-2,258
43,366,2,-2,258
45,364,2,-2,258
47,362,2,-2,258
49,360,2,-2,258
51,358,2,-2,258
53,356,2,-2,258
55,354,2,-2,258
57,352,2,-2,258
59,350,2,-2,258
61,348,2,-2,258
63,346,2,-2,258
65,344,2,-2,258
67,342,2,-2,258
69,340,2,-2,258
71,338,2,-2,258
73,336,2,-2,258
75,334,2,-2,258
77,332,2,-2,258
79,330,2,-2,258
81,328,2,-2,258
83,326,2,-2,258
85,324,2,-2,258
87,322,2,-2,258
89,320,2,-2,258
91,318,2,-2,258
93,316,2,-2,258
95,314,2,-2,258
97,312,2,-2,258
99,310,2,-2,258
101,308,2,-2,258
103,306,2,-2,258
105,304,2,-2,258
107,302,2,-2,258
109,300,2,-2,258
111,298,2,-2,258
113,296,2,-2,258
115,294,2,-2,258
117,292,2,-2,258
119,290,2,-2,258
121,288,2,-2,258
123,286,2,-2,258
125,284,2,-2,258
127,282,2,-2,258
129,280,2,-2,258
131,278,2,-2,258
133,276,2,-2,258
135,274,2,-2,256
137,272,2,-2,256
139,270,2,-2,256
141,268,2,-2,256
143,266,2,-2,256
145,264,2,-2,256
147,262,2,-2,254
149,260,2,-2,254
151,258,2,-2,253
153,256,2,-2,253
155,254,2,-2,253
157,252,2,-2,253
159,250,2,-2,253
161,248,2,-2,253
163,246,2,-2,251
165,244,2,-2,251
167,242,2,-2,250
169,240,2,-2,250
171,238,2,-2,250
173,236,2,-2,248
175,234,2,-2,248
177,232,2,-2,248
179,230,2,-2,247
181,228,2,-2,247
183,226,2,-2,245
185,224,2,-2,245
187,222,2,-2,245
189,220,2,-2,245
191,218,2,-2,244
193,216,2,-2,244
195,214,2,-2,244
197,212,2,-2,241
199,210,2,-2,241
201,208,2,-2,241
203,206,2,-2,240
205,204,2,-2,239
207,202,2,-2,239
209,200,2,-2,238
211,198,2,-2,238
213,196,2,-2,236
215,194,2,-2,236
217,192,2,-2,235
219,190,2,-2,235
221,188,2,-2,234
223,186,2,-2,234
225,184,2,-2,234
227,182,2,-2,233
229,180,2,-2,233
231,178,2,-2,232
233,176,2,-2,232
235,174,2,-2,231
237,172,2,-2,231
239,170,2,-2,230
241,168,2,-2,230
243,166,2,-2,229
245,164,2,-2,229
247,162,2,-2,229
249,160,2,-2,229
251,158,2,-2,227
253,156,2,-2,227
255,154,2,-2,227
257,152,2,-2,226
259,150,2,-2,226
261,148,2,-2,226
263,146,2,-2,226
265,144,2,-2,226
267,142,2,-2,226
269,140,2,-2,226
271,138,2,-2,224
273,136,2,-2,224
275,134,2,-2,224
277,132,2,-2,224
279,130,2,-2,224
281,128,2,-2,222
283,126,2,-2,222
285,124,2,-2,222
287,122,2,-2,222
289,120,2,-2,222
291,118,2,-2,222
293,116,2,-2,222
295,114,2,-2,222
297,112,2,-2,221
299,110,2,-2,221
301,108,2,-2,221
303,106,2,-2,221
305,104,2,-2,221
307,102,2,-2,220
309,100,2,-2,220
311,98,2,-2,220
313,96,2,-2,220
315,94,2,-2,220
317,92,2,-2,220
319,90,2,-2,219
321,88,2,-2,219
323,86,2,-2,219
325,84,2,-2,219
327,82,2,-2,219
329,80,2,-2,219
331,78,2,-2,219
333,76,2,-2,219
335,74,2,-2,218
337,72,2,-2,218
339,70,2,-2,218
341,68,2,-2,218
343,66,2,-2,218
345,64,2,-2,218
347,62,2,-2,218
349,60,2,-2,218
351,58,2,-2,218
353,56,2,-2,217
355,54,2,-2,217
357,52,2,-2,217
359,50,2,-2,217
361,48,2,-2,217
363,46,2,-2,217
365,44,2,-2,217
367,42,2,-2,217
369,40,2,-2,217
371,38,2,-2,217
373,36,2,-2,217
375,38,2,2,217
377,40,2,2,217
379,42,2,2,217
381,44,2,2,217
383,46,2,2,217
385,48,2,2,217
387,50,2,2,217
389,52,2,2,217
391,54,2,2,217
393,56,2,2,217
395,58,2,2,217
397,60,2,2,217
399,62,2,2,217
401,64,2,2,217
403,66,2,2,217
405,68,2,2,217
407,70,2,2,217
409,72,2,2,217
411,74,2,2,217
413,76,2,2,217
415,78,2,2,217
417,80,2,2,217
419,82,2,2,217
421,84,2,2,217
423,86,2,2,217
425,88,2,2,217
427,90,2,2,217
429,92,2,2,217
431,94,2,2,217
433,96,2,2,217
435,98,2,2,217
437,100,2,2,217
439,102,2,2,217
441,104,2,2,217
443,106,2,2,217
445,108,2,2,217
447,110,2,2,217
449,112,2,2,217
451,114,2,2,217
453,116,2,2,217
455,118,2,2,217
457,120,2,2,217
459,122,2,2,217
461,124,2,2,217
463,126,2,2,217
465,128,2,2,217
467,130,2,2,217
469,132,2,2,217
471,134,2,2,217
473,136,2,2,217
475,138,2,2,217
477,140,2,2,217
479,142,2,2,217
481,144,2,2,217
483,146,2,2,217
485,148,2,2,217
487,150,2,2,217
489,152,2,2,217
491,154,2,2,217
493,156,2,2,217
495,158,2,2,217
497,160,2,2,217
499,162,2,2,217
501,164,2,2,217
503,166,2,2,217
505,168,2,2,217
507,170,2,2,217
509,172,2,2,217
511,174,2,2,217
513,176,2,2,217
515,178,2,2,217
517,180,2,2,217
519,182,2,2,217
521,184,2,2,217
523,186,2,2,217
525,188,2,2,217
527,190,2,2,217
529,192,2,2,217
531,194,2,2,217
533,196,2,2,217
535,198,2,2,217
537,200,2,2,217
539,202,2,2,217
541,204,2,2,217
543,206,2,2,217
545,208,2,2,217
547,210,2,2,217
549,212,2,2,217
551,214,2,2,219
553,216,2,2,219
555,218,2,2,219
557,220,2,2,220
559,222,2,2,222
561,224,2,2,225
563,226,2,2,225
565,228,2,2,225
567,230,2,2,226
569,232,2,2,226
571,234,2,2,226
573,236,2,2,228
575,238,2,2,228
577,240,2,2,231
579,242,2,2,231
581,244,2,2,231
583,246,2,2,233
585,248,2,2,233
587,250,2,2,233
589,252,2,2,234
591,254,2,2,236
593,256,2,2,238
595,258,2,2,238
597,260,2,2,238
599,262,2,2,241
601,264,2,2,241
603,266,2,2,241
605,268,2,2,247
607,270,2,2,247
609,272,2,2,250
611,274,2,2,250
613,276,2,2,250
615,278,2,2,258
617,280,2,2,258
619,282,2,2,258
621,284,2,2,263
623,286,2,2,263
625,288,2,2,263
627,290,2,2,266
629,292,2,2,266
631,294,2,2,270
633,296,2,2,272
635,298,2,2,272
637,300,2,2,272
639,302,2,2,275
641,304,2,2,275
643,306,2,2,275
645,308,2,2,278
647,310,2,2,278
649,312,2,2,280
651,314,2,2,280
653,316,2,2,280
655,318,2,2,283
657,320,2,2,283
659,322,2,2,283
661,324,2,2,283
663,326,2,2,283
665,328,2,2,283
667,330,2,2,284
669,332,2,2,284
671,334,2,2,287
673,336,2,2,287
675,338,2,2,290
677,340,2,2,290
679,342,2,2,291
681,344,2,2,291
683,346,2,2,291
685,348,2,2,294
687,350,2,2,294
689,352,2,2,294
691,354,2,2,296
693,356,2,2,296
695,358,2,2,300
697,360,2,2,300
699,362,2,2,300
701,364,2,2,302
703,366,2,2,302
705,368,2,2,302
707,370,2,2,304
709,372,2,2,304
711,374,2,2,307
713,376,2,2,307
715,378,2,2,307
717,380,2,2,307
719,382,2,2,310
721,384,2,2,310
723,386,2,2,310
725,388,2,2,312
727,390,2,2,312
729,392,2,2,312
731,394,2,2,314
733,396,2,2,314
735,398,2,2,316
737,400,2,2,316
739,402,2,2,316
741,404,2,2,318
743,406,2,2,318
745,408,2,2,318
747,410,2,2,320
749,412,2,2,320
751,414,2,2,323
753,416,2,2,323
755,418,2,2,323
757,420,2,2,325
759,422,2,2,327
761,424,2,2,327
763,426,2,2,327
765,428,2,2,330
767,430,2,2,330
769,432,2,2,330
771,434,2,2,333
773,436,2,2,333
775,438,2,2,336
777,440,2,2,336
779,442,2,2,336
781,444,2,2,341
783,446,2,2,341
785,448,2,2,341
787,450,2,2,346
789,452,2,2,346
791,454,2,2,346
793,456,2,2,349
795,458,2,2,349
797,460,2,2,352
799,462,2,2,352
801,464,2,2,352
803,466,2,2,355
805,468,2,2,355
807,470,2,2,355
809,472,2,2,358
811,474,2,2,358
813,476,2,2,360
815,478,2,2,360
817,480,2,2,360
819,482,2,2,363
821,484,2,2,363
823,486,2,2,363
825,488,2,2,364
827,490,2,2,364
829,492,2,2,366
831,494,2,2,366
833,496,2,2,366
835,498,2,2,369
837,500,2,2,369
839,502,2,2,369
841,504,2,2,372
843,506,2,2,372
845,508,2,2,374
847,510,2,2,374
849,512,2,2,374
851,514,2,2,376
853,516,2,2,376
855,518,2,2,376
857,520,2,2,379
859,522,2,2,379
861,524,2,2,379
863,526,2,2,379
865,528,2,2,383
867,530,2,2,383
869,532,2,2,383
871,534,2,2,384
873,536,2,2,384
875,538,2,2,385
877,540,2,2,385
879,542,2,2,385
881,544,2,2,385
883,546,2,2,385
885,548,2,2,385
887,550,2,2,387
889,552,2,2,387
891,554,2,2,387
893,556,2,2,387
895,558,2,2,387
897,560,2,2,387
899,562,2,2,387
901,564,2,2,387
903,562,2,-2,387
905,560,2,-2,388
907,558,2,-2,388
909,556,2,-2,388
911,554,2,-2,388
913,552,2,-2,388
915,550,2,-2,388
917,548,2,-2,388
919,546,2,-2,388
921,544,2,-2,388
923,542,2,-2,388
925,540,2,-2,388
927,538,2,-2,388
929,536,2,-2,388
931,534,2,-2,388
933,532,2,-2,388
935,530,2,-2,388
937,528,2,-2,388
939,526,2,-2,388
941,524,2,-2,388
943,522,2,-2,388
945,520,2,-2,388
947,518,2,-2,388
949,516,2,-2,388
951,514,2,-2,388
953,512,2,-2,388
955,510,2,-2,388
957,508,2,-2,388
959,506,2,-2,388
961,504,2,-2,388
963,502,2,-2,388
965,500,2,-2,388
967,498,2,-2,388
969,496,2,-2,388
971,494,2,-2,384
973,492,2,-2,384
975,490,2,-2,384
977,488,2,-2,382
979,486,2,-2,382
981,484,2,-2,382
983,482,2,-2,378
985,480,2,-2,378
987,478,2,-2,372
989,476,2,-2,372
991,474,2,-2,372
993,472,2,-2,367
995,470,2,-2,367
997,468,2,-2,367
999,466,2,-2,362
1001,464,2,-2,362
1003,462,2,-2,359
1005,460,2,-2,359
1007,458,2,-2,359
1009,456,2,-2,354
1011,454,2,-2,354
1013,452,2,-2,354
1015,450,2,-2,351
1017,448,2,-2,351
1019,446,2,-2,350
1021,444,2,-2,350
1023,442,2,-2,350
1025,440,2,-2,346
1027,438,2,-2,346
1029,436,2,-2,346
1031,434,2,-2,345
1033,432,2,-2,345
1035,430,2,-2,345
1037,428,2,-2,345
1039,426,2,-2,343
1041,424,2,-2,343
1043,422,2,-2,343
1045,420,2,-2,340
1047,418,2,-2,337
1049,416,2,-2,337
1051,414,2,-2,335
1053,412,2,-2,335
1055,410,2,-2,335
1057,408,2,-2,332
1059,406,2,-2,332
1061,404,2,-2,332
1063,402,2,-2,329
1065,400,2,-2,329
1067,398,2,-2,329
1069,396,2,-2,326
1071,394,2,-2,326
1073,392,2,-2,325
1075,390,2,-2,325
1077,388,2,-2,325
1079,386,2,-2,321
1081,384,2,-2,321
1083,382,2,-2,321
1085,380,2,-2,319
1087,378,2,-2,319
1089,376,2,-2,316
1091,374,2,-2,316
1093,372,2,-2,316
1095,370,2,-2,313
1097,368,2,-2,313
1099,366,2,-2,313
1101,364,2,-2,311
1103,362,2,-2,311
1105,360,2,-2,311
1107,358,2,-2,308
1109,356,2,-2,308
1111,354,2,-2,307
1113,352,2,-2,307
1115,350,2,-2,307
1117,348,2,-2,304
1119,346,2,-2,304
1121,344,2,-2,302
1123,342,2,-2,302
1125,340,2,-2,302
1127,338,2,-2,301
1129,336,2,-2,301
1131,334,2,-2,301
1133,332,2,-2,299
1135,330,2,-2,299
1137,328,2,-2,298
1139,326,2,-2,298
1141,324,2,-2,298
1143,322,2,-2,296
1145,320,2,-2,296
1147,318,2,-2,296
1149,316,2,-2,296
1151,314,2,-2,296
1153,312,2,-2,296
1155,310,2,-2,295
1157,308,2,-2,295
1159,306,2,-2,293
1161,304,2,-2,293
1163,302,2,-2,293
1161,300,-2,-2,293
1159,298,-2,-2,292
1157,296,-2,-2,292
1155,294,-2,-2,292
1153,292,-2,-2,291
1151,290,-2,-2,291
1149,288,-2,-2,291
1147,286,-2,-2,289
1145,284,-2,-2,289
1143,282,-2,-2,289
1141,280,-2,-2,287
1139,278,-2,-2,287
1137,276,-2,-2,286
1135,274,-2,-2,286
1133,272,-2,-2,286
1131,270,-2,-2,284
1129,268,-2,-2,284
1127,266,-2,-2,284
1125,264,-2,-2,283
1123,262,-2,-2,283
1121,260,-2,-2,281
1119,258,-2,-2,281
1117,256,-2,-2,281
1115,254,-2,-2,280
1113,252,-2,-2,280
1111,250,-2,-2,280
1109,248,-2,-2,278
1107,246,-2,-2,277
1105,244,-2,-2,277
1103,242,-2,-2,277
1101,240,-2,-2,275
1099,238,-2,-2,275
1097,236,-2,-2,274
1095,234,-2,-2,274
1093,232,-2,-2,274
1091,230,-2,-2,272
1089,228,-2,-2,272
1087,226,-2,-2,272
1085,224,-2,-2,272
1083,222,-2,-2,272
1081,220,-2,-2,272
1079,218,-2,-2,271
1077,216,-2,-2,271
1075,214,-2,-2,269
1073,212,-2,-2,269
1071,210,-2,-2,269
1069,208,-2,-2,268
1067,206,-2,-2,268
1065,204,-2,-2,268
1063,202,-2,-2,268
1061,200,-2,-2,268
1059,198,-2,-2,266
1057,196,-2,-2,266
1055,194,-2,-2,266
1053,192,-2,-2,264
1051,190,-2,-2,264
1049,188,-2,-2,264
1047,186,-2,-2,263
1045,184,-2,-2,263
1043,182,-2,-2,263
1041,180,-2,-2,263
1039,178,-2,-2,263
1037,176,-2,-2,261
1035,174,-2,-2,261
1033,172,-2,-2,261
1031,170,-2,-2,259
1029,168,-2,-2,259
1027,166,-2,-2,259
1025,164,-2,-2,257
1023,162,-2,-2,257
1021,160,-2,-2,256
1019,158,-2,-2,256
1017,156,-2,-2,256
1015,154,-2,-2,256
1013,152,-2,-2,254
1011,150,-2,-2,254
1009,148,-2,-2,254
1007,146,-2,-2,253
1005,144,-2,-2,253
1003,142,-2,-2,253
1001,140,-2,-2,251
999,138,-2,-2,251
997,136,-2,-2,251
995,134,-2,-2,249
993,132,-2,-2,249
991,130,-2,-2,247
989,128,-2,-2,247
987,126,-2,-2,247
985,124,-2,-2,246
983,122,-2,-2,246
981,120,-2,-2,246
979,118,-2,-2,244
977,116,-2,-2,242
975,114,-2,-2,242
973,112,-2,-2,242
971,110,-2,-2,241
969,108,-2,-2,241
967,106,-2,-2,240
965,104,-2,-2,240
963,102,-2,-2,240
961,100,-2,-2,239
959,98,-2,-2,239
957,96,-2,-2,239
955,94,-2,-2,237
953,92,-2,-2,237
951,90,-2,-2,236
949,88,-2,-2,236
947,86,-2,-2,236
945,84,-2,-2,236
943,82,-2,-2,235
941,80,-2,-2,235
939,78,-2,-2,234
937,76,-2,-2,234
935,74,-2,-2,234
933,72,-2,-2,234
931,70,-2,-2,234
929,68,-2,-2,234
927,66,-2,-2,234
925,64,-2,-2,234
923,62,-2,-2,233
921,60,-2,-2,233
919,58,-2,-2,233
917,56,-2,-2,233
915,54,-2,-2,233
913,52,-2,-2,233
911,50,-2,-2,233
909,48,-2,-2,233
907,46,-2,-2,233
905,44,-2,-2,233
903,42,-2,-2,233
901,40,-2,-2,233
899,38,-2,-2,233
897,36,-2,-2,233
895,38,-2,2,233
893,40,-2,2,233
891,42,-2,2,233
889,44,-2,2,233
887,46,-2,2,233
885,48,-2,2,233
883,50,-2,2,233
881,52,-2,2,233
879,54,-2,2,233
877,56,-2,2,233
875,58,-2,2,233
873,60,-2,2,233
871,62,-2,2,233
869,64,-2,2,233
867,66,-2,2,233
865,68,-2,2,233
863,70,-2,2,233
861,72,-2,2,233
859,74,-2,2,233
857,76,-2,2,233
855,78,-2,2,233
853,80,-2,2,233
851,82,-2,2,233
849,84,-2,2,233
847,86,-2,2,233
845,88,-2,2,233
843,90,-2,2,233
841,92,-2,2,233
839,94,-2,2,233
837,96,-2,2,233
835,98,-2,2,233
833,100,-2,2,233
831,102,-2,2,233
829,104,-2,2,233
827,106,-2,2,233
825,108,-2,2,233
823,110,-2,2,233
821,112,-2,2,233
819,114,-2,2,233
817,116,-2,2,233
815,118,-2,2,233
813,120,-2,2,233
811,122,-2,2,233
809,124,-2,2,233
807,126,-2,2,233
805,128,-2,2,233
803,130,-2,2,233
801,132,-2,2,233
799,134,-2,2,233
797,136,-2,2,233
795,138,-2,2,233
793,140,-2,2,233
791,142,-2,2,233
789,144,-2,2,233
787,146,-2,2,233
785,148,-2,2,233
783,150,-2,2,233
781,152,-2,2,233
779,154,-2,2,233
777,156,-2,2,233
775,158,-2,2,233
773,160,-2,2,233
771,162,-2,2,233
769,164,-2,2,233
767,166,-2,2,233
765,168,-2,2,233
763,170,-2,2,233
761,172,-2,2,233
759,174,-2,2,233
757,176,-2,2,233
755,178,-2,2,233
753,180,-2,2,233
751,182,-2,2,233
749,184,-2,2,233
747,186,-2,2,233
745,188,-2,2,233
743,190,-2,2,233
741,192,-2,2,233
739,194,-2,2,233
737,196,-2,2,233
735,198,-2,2,233
733,200,-2,2,233
731,202,-2,2,233
729,204,-2,2,233
727,206,-2,2,233
725,208,-2,2,233
723,210,-2,2,233
721,212,-2,2,233
719,214,-2,2,233
717,216,-2,2,233
715,218,-2,2,233
713,220,-2,2,233
711,222,-2,2,233
709,224,-2,2,233
707,226,-2,2,233
705,228,-2,2,233
703,230,-2,2,233
701,232,-2,2,233
699,234,-2,2,233
697,236,-2,2,233
695,238,-2,2,233
693,240,-2,2,233
691,242,-2,2,233
689,244,-2,2,233
687,246,-2,2,233
685,248,-2,2,233
683,250,-2,2,233
681,252,-2,2,233
679,254,-2,2,233
677,256,-2,2,233
675,258,-2,2,233
673,260,-2,2,233
671,262,-2,2,233
669,264,-2,2,233
667,266,-2,2,233
665,268,-2,2,233
663,270,-2,2,233
661,272,-2,2,233
659,274,-2,2,233
657,276,-2,2,233
655,278,-2,2,233
653,280,-2,2,233
651,282,-2,2,233
649,284,-2,2,233
647,286,-2,2,233
645,288,-2,2,233
643,290,-2,2,233
641,292,-2,2,233
639,294,-2,2,233
637,296,-2,2,233
635,298,-2,2,233
633,300,-2,2,233
631,302,-2,2,233
629,304,-2,2,233
627,306,-2,2,233
625,308,-2,2,233
623,310,-2,2,233
621,312,-2,2,233
619,314,-2,2,233
617,316,-2,2,233
615,318,-2,2,233
613,320,-2,2,233
611,322,-2,2,233
609,324,-2,2,233
607,326,-2,2,233
605,328,-2,2,233
603,330,-2,2,233
601,332,-2,2,233
599,334,-2,2,233
597,336,-2,2,233
595,338,-2,2,233
593,340,-2,2,233
591,342,-2,2,233
589,344,-2,2,233
587,346,-2,2,233
585,348,-2,2,233
583,350,-2,2,233
581,352,-2,2,233
579,354,-2,2,233
577,356,-2,2,233
575,358,-2,2,233
573,360,-2,2,233
571,362,-2,2,233
569,364,-2,2,233
567,366,-2,2,233
565,368,-2,2,233
563,370,-2,2,233
561,372,-2,2,233
559,374,-2,2,233
557,376,-2,2,233
555,378,-2,2,233
553,380,-2,2,233
551,382,-2,2,233
549,384,-2,2,233
547,386,-2,2,233
545,388,-2,2,233
543,390,-2,2,233
541,392,-2,2,233
539,394,-2,2,233
537,396,-2,2,233
535,398,-2,2,233
533,400,-2,2,233
531,402,-2,2,233
529,404,-2,2,233
527,406,-2,2,233
525,408,-2,2,233
523,410,-2,2,233
521,412,-2,2,233
519,414,-2,2,233
517,416,-2,2,232
515,418,-2,2,232
513,420,-2,2,232
511,422,-2,2,232
509,424,-2,2,232
507,426,-2,2,232
505,428,-2,2,232
503,430,-2,2,232
501,432,-2,2,232
499,434,-2,2,232
497,436,-2,2,232
495,438,-2,2,232
493,440,-2,2,232
491,442,-2,2,232
489,444,-2,2,233
487,446,-2,2,233
485,448,-2,2,233
483,450,-2,2,233
481,452,-2,2,233
479,454,-2,2,233
477,456,-2,2,233
475,458,-2,2,233
473,460,-2,2,233
471,462,-2,2,233
